Max1,Max2,Max3,Max4,Max5,Max6,Max7,Max8,Max9,Max10,Max11,Max12,Max13,Max14,Max15,Max16,Max17,Max18,Max19,Max20,Max21,Max22,Max23,Max24,Max25,Max26,Max27,Max28,Max29,Max30,Max31,Max32
time duration,time duration,time duration,time duration,time duration,time duration,time duration,time duration,time duration,time duration,time duration,time duration,time duration,time duration,time duration,time duration,time duration,time duration,time duration,time duration,time duration,time duration,time duration,time duration,time duration,time duration,time duration,time duration,time duration,time duration,time duration,time duration
20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666
25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5
31.833333333333332,31.833333333333332,31.833333333333332,31.833333333333332,31.833333333333332,31.833333333333332,31.833333333333332,31.833333333333332,31.833333333333332,31.833333333333332,31.833333333333332,31.833333333333332,31.833333333333332,31.833333333333332,31.833333333333332,31.833333333333332,31.833333333333332,31.833333333333332,31.833333333333332,31.833333333333332,31.833333333333332,31.833333333333332,31.833333333333332,31.833333333333332,31.833333333333332,31.833333333333332,31.833333333333332,31.833333333333332,31.833333333333332,31.833333333333332,31.833333333333332,31.833333333333332
25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665
6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7
5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45
2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333
22.183333333333334,22.183333333333334,22.183333333333334,22.183333333333334,22.183333333333334,22.183333333333334,22.183333333333334,22.183333333333334,22.183333333333334,22.183333333333334,22.183333333333334,22.183333333333334,22.183333333333334,22.183333333333334,22.183333333333334,22.183333333333334,22.183333333333334,22.183333333333334,22.183333333333334,22.183333333333334,22.183333333333334,22.183333333333334,22.183333333333334,22.183333333333334,22.183333333333334,22.183333333333334,22.183333333333334,22.183333333333334,22.183333333333334,22.183333333333334,22.183333333333334,22.183333333333334
180.05,180.05,180.05,180.05,180.05,180.05,180.05,180.05,180.05,180.05,180.05,180.05,180.05,180.05,180.05,180.05,180.05,180.05,180.05,180.05,180.05,180.05,180.05,180.05,180.05,180.05,180.05,180.05,180.05,180.05,180.05,180.05
10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667
27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65
20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666,20.516666666666666
30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05,30.05
27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65
43.666666666666664,43.666666666666664,43.666666666666664,43.666666666666664,43.666666666666664,43.666666666666664,43.666666666666664,43.666666666666664,43.666666666666664,43.666666666666664,43.666666666666664,43.666666666666664,43.666666666666664,43.666666666666664,43.666666666666664,43.666666666666664,43.666666666666664,43.666666666666664,43.666666666666664,43.666666666666664,43.666666666666664,43.666666666666664,43.666666666666664,43.666666666666664,43.666666666666664,43.666666666666664,43.666666666666664,43.666666666666664,43.666666666666664,43.666666666666664,43.666666666666664,43.666666666666664
25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333
28.483333333333334,28.483333333333334,28.483333333333334,28.483333333333334,28.483333333333334,28.483333333333334,28.483333333333334,28.483333333333334,28.483333333333334,28.483333333333334,28.483333333333334,28.483333333333334,28.483333333333334,28.483333333333334,28.483333333333334,28.483333333333334,28.483333333333334,28.483333333333334,28.483333333333334,28.483333333333334,28.483333333333334,28.483333333333334,28.483333333333334,28.483333333333334,28.483333333333334,28.483333333333334,28.483333333333334,28.483333333333334,28.483333333333334,28.483333333333334,28.483333333333334,28.483333333333334
27.633333333333333,27.633333333333333,27.633333333333333,27.633333333333333,27.633333333333333,27.633333333333333,27.633333333333333,27.633333333333333,27.633333333333333,27.633333333333333,27.633333333333333,27.633333333333333,27.633333333333333,27.633333333333333,27.633333333333333,27.633333333333333,27.633333333333333,27.633333333333333,27.633333333333333,27.633333333333333,27.633333333333333,27.633333333333333,27.633333333333333,27.633333333333333,27.633333333333333,27.633333333333333,27.633333333333333,27.633333333333333,27.633333333333333,27.633333333333333,27.633333333333333,27.633333333333333
35.18333333333333,35.18333333333333,35.18333333333333,35.18333333333333,35.18333333333333,35.18333333333333,35.18333333333333,35.18333333333333,35.18333333333333,35.18333333333333,35.18333333333333,35.18333333333333,35.18333333333333,35.18333333333333,35.18333333333333,35.18333333333333,35.18333333333333,35.18333333333333,35.18333333333333,35.18333333333333,35.18333333333333,35.18333333333333,35.18333333333333,35.18333333333333,35.18333333333333,35.18333333333333,35.18333333333333,35.18333333333333,35.18333333333333,35.18333333333333,35.18333333333333,35.18333333333333
6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7
27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65
25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665
29.316666666666666,29.316666666666666,29.316666666666666,29.316666666666666,29.316666666666666,29.316666666666666,29.316666666666666,29.316666666666666,29.316666666666666,29.316666666666666,29.316666666666666,29.316666666666666,29.316666666666666,29.316666666666666,29.316666666666666,29.316666666666666,29.316666666666666,29.316666666666666,29.316666666666666,29.316666666666666,29.316666666666666,29.316666666666666,29.316666666666666,29.316666666666666,29.316666666666666,29.316666666666666,29.316666666666666,29.316666666666666,29.316666666666666,29.316666666666666,29.316666666666666,29.316666666666666
25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333
25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665
26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8
25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55,25.55
25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333
26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668
21.766666666666666,21.766666666666666,21.766666666666666,21.766666666666666,21.766666666666666,21.766666666666666,21.766666666666666,21.766666666666666,21.766666666666666,21.766666666666666,21.766666666666666,21.766666666666666,21.766666666666666,21.766666666666666,21.766666666666666,21.766666666666666,21.766666666666666,21.766666666666666,21.766666666666666,21.766666666666666,21.766666666666666,21.766666666666666,21.766666666666666,21.766666666666666,21.766666666666666,21.766666666666666,21.766666666666666,21.766666666666666,21.766666666666666,21.766666666666666,21.766666666666666,21.766666666666666
34.35,34.35,34.35,34.35,34.35,34.35,34.35,34.35,34.35,34.35,34.35,34.35,34.35,34.35,34.35,34.35,34.35,34.35,34.35,34.35,34.35,34.35,34.35,34.35,34.35,34.35,34.35,34.35,34.35,34.35,34.35,34.35
31.066666666666666,31.066666666666666,31.066666666666666,31.066666666666666,31.066666666666666,31.066666666666666,31.066666666666666,31.066666666666666,31.066666666666666,31.066666666666666,31.066666666666666,31.066666666666666,31.066666666666666,31.066666666666666,31.066666666666666,31.066666666666666,31.066666666666666,31.066666666666666,31.066666666666666,31.066666666666666,31.066666666666666,31.066666666666666,31.066666666666666,31.066666666666666,31.066666666666666,31.066666666666666,31.066666666666666,31.066666666666666,31.066666666666666,31.066666666666666,31.066666666666666,31.066666666666666
25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665
25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665,25.966666666666665
25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333,25.133333333333333
30.966666666666665,30.966666666666665,30.966666666666665,30.966666666666665,30.966666666666665,30.966666666666665,30.966666666666665,30.966666666666665,30.966666666666665,30.966666666666665,30.966666666666665,30.966666666666665,30.966666666666665,30.966666666666665,30.966666666666665,30.966666666666665,30.966666666666665,30.966666666666665,30.966666666666665,30.966666666666665,30.966666666666665,30.966666666666665,30.966666666666665,30.966666666666665,30.966666666666665,30.966666666666665,30.966666666666665,30.966666666666665,30.966666666666665,30.966666666666665,30.966666666666665,30.966666666666665
26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666
25.533333333333335,25.533333333333335,25.533333333333335,25.533333333333335,25.533333333333335,25.533333333333335,25.533333333333335,25.533333333333335,25.533333333333335,25.533333333333335,25.533333333333335,25.533333333333335,25.533333333333335,25.533333333333335,25.533333333333335,25.533333333333335,25.533333333333335,25.533333333333335,25.533333333333335,25.533333333333335,25.533333333333335,25.533333333333335,25.533333333333335,25.533333333333335,25.533333333333335,25.533333333333335,25.533333333333335,25.533333333333335,25.533333333333335,25.533333333333335,25.533333333333335,25.533333333333335
12.983333333333333,12.983333333333333,12.983333333333333,12.983333333333333,12.983333333333333,12.983333333333333,12.983333333333333,12.983333333333333,12.983333333333333,12.983333333333333,12.983333333333333,12.983333333333333,12.983333333333333,12.983333333333333,12.983333333333333,12.983333333333333,12.983333333333333,12.983333333333333,12.983333333333333,12.983333333333333,12.983333333333333,12.983333333333333,12.983333333333333,12.983333333333333,12.983333333333333,12.983333333333333,12.983333333333333,12.983333333333333,12.983333333333333,12.983333333333333,12.983333333333333,12.983333333333333
11.733333333333333,11.733333333333333,11.733333333333333,11.733333333333333,11.733333333333333,11.733333333333333,11.733333333333333,11.733333333333333,11.733333333333333,11.733333333333333,11.733333333333333,11.733333333333333,11.733333333333333,11.733333333333333,11.733333333333333,11.733333333333333,11.733333333333333,11.733333333333333,11.733333333333333,11.733333333333333,11.733333333333333,11.733333333333333,11.733333333333333,11.733333333333333,11.733333333333333,11.733333333333333,11.733333333333333,11.733333333333333,11.733333333333333,11.733333333333333,11.733333333333333,11.733333333333333
10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667
12.583333333333334,12.583333333333334,12.583333333333334,12.583333333333334,12.583333333333334,12.583333333333334,12.583333333333334,12.583333333333334,12.583333333333334,12.583333333333334,12.583333333333334,12.583333333333334,12.583333333333334,12.583333333333334,12.583333333333334,12.583333333333334,12.583333333333334,12.583333333333334,12.583333333333334,12.583333333333334,12.583333333333334,12.583333333333334,12.583333333333334,12.583333333333334,12.583333333333334,12.583333333333334,12.583333333333334,12.583333333333334,12.583333333333334,12.583333333333334,12.583333333333334,12.583333333333334
30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15,30.15
26.45,26.45,26.45,26.45,26.45,26.45,26.45,26.45,26.45,26.45,26.45,26.45,26.45,26.45,26.45,26.45,26.45,26.45,26.45,26.45,26.45,26.45,26.45,26.45,26.45,26.45,26.45,26.45,26.45,26.45,26.45,26.45
26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668,26.166666666666668
26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8
26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666,26.816666666666666
14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15,14.15
77.68333333333334,77.68333333333334,77.68333333333334,77.68333333333334,77.68333333333334,77.68333333333334,77.68333333333334,77.68333333333334,77.68333333333334,77.68333333333334,77.68333333333334,77.68333333333334,77.68333333333334,77.68333333333334,77.68333333333334,77.68333333333334,77.68333333333334,77.68333333333334,77.68333333333334,77.68333333333334,77.68333333333334,77.68333333333334,77.68333333333334,77.68333333333334,77.68333333333334,77.68333333333334,77.68333333333334,77.68333333333334,77.68333333333334,77.68333333333334,77.68333333333334,77.68333333333334
30.166666666666668,30.166666666666668,30.166666666666668,30.166666666666668,30.166666666666668,30.166666666666668,30.166666666666668,30.166666666666668,30.166666666666668,30.166666666666668,30.166666666666668,30.166666666666668,30.166666666666668,30.166666666666668,30.166666666666668,30.166666666666668,30.166666666666668,30.166666666666668,30.166666666666668,30.166666666666668,30.166666666666668,30.166666666666668,30.166666666666668,30.166666666666668,30.166666666666668,30.166666666666668,30.166666666666668,30.166666666666668,30.166666666666668,30.166666666666668,30.166666666666668,30.166666666666668
27.216666666666665,27.216666666666665,27.216666666666665,27.216666666666665,27.216666666666665,27.216666666666665,27.216666666666665,27.216666666666665,27.216666666666665,27.216666666666665,27.216666666666665,27.216666666666665,27.216666666666665,27.216666666666665,27.216666666666665,27.216666666666665,27.216666666666665,27.216666666666665,27.216666666666665,27.216666666666665,27.216666666666665,27.216666666666665,27.216666666666665,27.216666666666665,27.216666666666665,27.216666666666665,27.216666666666665,27.216666666666665,27.216666666666665,27.216666666666665,27.216666666666665,27.216666666666665
30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6
